9229,1644758581,849061964,0
11835,1644758914,849027510,849066161
10633,1644759403,11445752,11601782
9865,1644759572,849061977,8355169
8907,1644759698,849037269,0
1001,1644759703,848919705,0
1998,1644760159,849064088,11392556
2848,1644761983,10693005,0
7734,1644762900,848956041,0
2663,1644763975,11566714,0
8894,1644764259,849029412,0
8643,1644764310,11338352,849063414
7799,1644764402,11353849,848943325
3912,1644764733,11589129,0
10065,1644764742,848923219,0
9843,1644764962,11103653,0
4288,1644765374,849060034,0
6714,1644766381,849045854,0
4059,1644767150,849061334,11504945
1568,1644767156,11311283,9776311
9605,1644767415,11589114,849064245
10336,1644767497,11457563,9627794
10591,1644767697,10365873,848954583
1883,1644767895,849059750,0
11203,1644768228,849064996,849065734
9414,1644768288,11417481,11603057
7125,1644768863,4377101,849063130
3631,1644769150,849062631,0
3158,1644769188,11492770,9422626
10410,1644769263,11250981,0
4713,1644770627,849064401,0
8821,1644770958,849040577,0
138,1644771928,849057447,0
7646,1644771988,849062867,849064514
10404,1644772175,849019500,849064319
5940,1644772485,11494612,0
5147,1644772977,849064283,0
6933,1644773221,11544573,0
4224,1644773624,10266205,0
1042,1644774253,1913596,849044877
9753,1644774844,4662891,0
2610,1644774866,11434374,849062880
6738,1644776298,849058733,0
3517,1644776361,849064447,11256228
8966,1644776528,849063863,0
7348,1644777538,4490003,0
6895,1644777573,9399388,0
1886,1644777677,221076,3148926
1333,1644778236,849063891,849063787
4783,1644778339,849045749,849027088
849,1644778480,11350294,848945090
6592,1644779800,848929670,9297691
8645,1644780010,11139056,849064726
517,1644780092,848942541,0
6544,1644780942,11457636,849030252
1531,1644781458,11570339,0
3542,1644781696,849044952,11278858
3517,1644781708,849064129,849064447
6834,1644782237,849061861,849030297
5380,1644782502,849064060,0
2764,1644782557,11435421,0
9567,1644783107,849064958,0
7640,1644783864,849064669,848928273
4020,1644784933,11484225,0
5720,1644785234,11232505,849062313
8287,1644785293,848963444,0
10043,1644785391,849056678,848993601
2159,1644785496,3562990,0
6986,1644785535,849054151,0
710,1644786136,11571543,0
4871,1644786190,849054496,849039425
6549,1644786249,11475491,0
164,1644786333,1766316,0
5126,1644786692,11553929,0
928,1644786834,10577924,0
2394,1644787452,849057519,0
2918,1644787533,11473855,3751849
10886,1644787655,849064011,0
2558,1644787721,11528111,0
8676,1644788137,849064184,11350294
7553,1644788582,849064405,0
8590,1644789260,849042469,0
3282,1644789411,849057832,0
6374,1644789698,11388534,0
7532,1644789743,11462251,0
304,1644789808,849045411,0
8021,1644790056,11016313,11585260
3016,1644790424,11581747,7732928
6118,1644791021,849051323,0
4233,1644791344,849063830,11551372
8632,1644791954,849064382,849064723
72,1644792291,11512384,849062575
9576,1644793801,11236834,848883760
3025,1644793886,11107764,0
8132,1644794586,849064690,11474785
4611,1644794728,11385268,848964668
2089,1644795090,849060338,0
8892,1644795313,11007630,4810420
389,1644795861,11482289,11198325
37,1644796119,848922963,0
2893,1644796438,11582793,3167251
3005,1644797336,848891966,7695291
3561,1644798097,11519487,0
9950,1644800978,11471377,849065080
3510,1644801036,849060162,0
9041,1644801620,9959891,849061445
2934,1644802134,11459850,4001680
2928,1644803504,11575951,3911638
1005,1644806052,11592876,0
8938,1644806417,11601574,11550755
3284,1644806813,11504793,10098493
9617,1644807015,848991392,11507166
5625,1644807086,849030685,849061964
7849,1644807170,848953329,11408610
8911,1644808621,849040146,849064793
2759,1644808695,849061137,843333
7495,1644809037,11580676,0
2336,1644809273,849060488,7249
5463,1644809689,849059212,849060968
10142,1644811415,9022029,11360084
5465,1644811493,849045213,849061012
5663,1644811845,11496306,0
6403,1644812392,849064361,817004
2896,1644813581,849054690,3361700
398,1644813726,849051577,0
3132,1644814138,11460414,9222080
9633,1644814166,11603924,849058130
6123,1644814868,9906394,849064361
6935,1644815122,849064534,9833654
139,1644815618,849050240,2487178
4643,1644815800,10429263,848974800
8565,1644816757,11338352,0
1423,1644817020,848984951,848898216
6767,1644817142,10220371,849061741
5272,1644818012,2660422,0
2956,1644818596,10402556,0
4362,1644818962,848916112,0
2338,1644820073,849060929,0
1783,1644820916,11468685,0
116,1644821417,849060481,0
9680,1644821619,10194357,0
1725,1644821968,9294789,849055394
7692,1644822269,11448210,11586557
1292,1644822649,849044770,10248527
2003,1644822794,849064960,11407111
9825,1644823433,849061334,849065030
4400,1644823576,848965288,0
1770,1644823920,9349767,421144
414,1644824077,849063910,849062191
9267,1644824162,11595320,849064882
4914,1644824765,849063847,0
6576,1644824975,849063306,849064413
8055,1644825147,9930009,849030929
8247,1644825402,849064370,849064632
463,1644825740,9293696,0
6339,1644825786,11172404,0
11204,1644825841,11457670,9769961
2144,1644825886,3345430,0
4643,1644825987,4738829,10429263
4745,1644826453,849055644,849014335
2433,1644826531,849055867,0
4502,1644826671,849051737,848920815
10272,1644826824,11482289,849065230
1349,1644826853,849064365,849063774
200,1644827625,11488215,0
8134,1644827827,849050231,0
526,1644829360,849064224,849059206
9568,1644829726,849035985,0
6005,1644830171,8487569,0
8994,1644830294,848979978,849064822
4198,1644831045,849063389,11542246
7359,1644831752,849064383,2779219
4692,1644832335,11176139,848995492
9344,1644832484,849037269,0
5956,1644832777,11001403,0
3514,1644833040,849064545,11248611
1786,1644833251,11571712,0
4117,1644833350,849056656,11521014
9218,1644833460,848937723,10915148
10656,1644833598,2941010,0
7509,1644834461,849064486,0
3215,1644834810,3766221,9736889
6655,1644835042,849051621,0
1768,1644835173,849064777,10175727
8043,1644836108,11548532,11381957
2867,1644836240,10034060,0
8682,1644836355,11256533,0
3904,1644836484,10181061,11468837
4643,1644836607,10429263,4738829
6403,1644836919,9906394,849064361
5260,1644837207,11386470,0
3238,1644837888,11537613,0
967,1644837991,11487692,849062192
8629,1644838110,11546917,0
7139,1644838165,849064142,11547787
8340,1644838297,849042469,0
3493,1644838487,848943302,0
3435,1644838600,4897873,11036370
8053,1644838754,849049971,0
3662,1644838842,849061884,11392673
5996,1644838857,4535491,0
3265,1644839562,848935448,9953823
9410,1644839650,849046011,849046271
7290,1644839701,11557646,0
2680,1644840066,848944170,849063675
1803,1644840238,849040148,0
6923,1644840450,849060348,849064436
575,1644840499,849062631,0
3666,1644840541,11520085,11397420
3071,1644841001,249960,0
2684,1644841022,865304,0
10938,1644841054,849064719,849065553
5700,1644841367,849064113,0
1367,1644841428,11596171,0
3938,1644841439,11463473,11473845
9741,1644841799,11506142,9689113
8847,1644842006,849044952,848891855
8433,1644842763,11579292,0
7685,1644842844,849052705,11587021
11099,1644843033,11467693,0
6813,1644843184,264399,0
6127,1644843194,2961987,0
5189,1644843371,11585513,849056187
11152,1644843745,849064880,11329760
4064,1644843994,10913444,0
1093,1644844571,849061962,10208762
10387,1644844624,849043028,9880765
3079,1644844671,10442732,8624668
11152,1644844977,11354809,849064880
9024,1644846035,848984875,722243
1139,1644846530,849057447,0
4113,1644846543,4551222,0
12262,1644846553,794257,849066484
7017,1644846939,11545138,0
4223,1644847220,849063389,11547740
7187,1644847793,848995591,849059024
805,1644847879,10236138,0
3225,1644847892,11410035,0
1487,1644848540,11490311,7515136
9515,1644849228,10838089,4053158
5081,1644849310,11474353,0
8949,1644849316,848952380,0
5857,1644849343,849059633,0
9042,1644849443,10113043,0
6876,1644849454,9740970,0
10347,1644849456,848942195,849065274
10892,1644849531,1084192,0
10124,1644849593,3613704,0
1396,1644849618,849053169,0
3013,1644849669,849063212,0
7749,1644850006,2628825,0
3771,1644850350,849061323,0
5372,1644851004,849063775,849059787
11609,1644851088,10461363,11462082
10984,1644851444,9387630,849065589
7586,1644852608,849064382,849064506
9512,1644852628,11586107,849064937
3759,1644853154,849056722,0
7145,1644853544,11515226,848885243
1523,1644854100,849064210,849064282
7278,1644854102,848906379,11249921
2984,1644854186,849050067,7434982
8853,1644854432,11173166,849064774
2188,1644855175,11460414,849031192
2632,1644855199,849056326,0
7670,1644855392,849064520,0
2990,1644855590,11335777,0
1717,1644855597,849051799,0
2141,1644855780,10074353,848970047
2965,1644856012,11461785,0
7530,1644856115,849062982,0
41,1644856177,849049282,0
7993,1644856319,11355124,0
9317,1644856577,849064206,11269266
9715,1644856857,849040629,0
166,1644856889,849065131,1590771
691,1644857019,11351376,849058326
950,1644857253,849025044,848912824
10080,1644857283,849064011,848997144
5516,1644857330,848963432,849061369
8795,1644857388,11311283,849057472
5672,1644857556,11417999,0
2399,1644857634,849061656,0
2734,1644857827,848967443,450874
7253,1644858185,849064123,0
7424,1644859175,10303046,849064473
4331,1644859382,7527553,0
4992,1644859466,849050562,0
2203,1644859792,849058392,0
9574,1644859833,849046320,848921029
4836,1644860047,10545120,0
2908,1644861215,849030979,0
10082,1644861762,849063306,849064941
6341,1644861765,849063519,11602053
4434,1644862019,849047109,848899261
2044,1644862564,849064445,0
6131,1644862950,9022029,0
34,1644863347,849000287,849027126
4924,1644863508,848940878,849044360
1287,1644863682,849055783,0
5023,1644863703,10034060,0
9957,1644863707,10194357,0
7377,1644863736,848976993,10978128
12211,1644863792,849063854,849032327
7449,1644864078,849063389,849064472
7830,1644864095,11468783,849064548
6657,1644864520,849064471,849030815
2576,1644864640,11153124,0
7506,1644864708,10380592,0
6884,1644864853,848940878,11591861
5715,1644865195,11036562,0
5506,1644865298,11504793,0
6373,1644865327,849064169,10727447
4078,1644865380,849062465,0
1219,1644865623,849042726,0
1371,1644865838,11532227,0
2280,1644866050,849064432,0
7426,1644866069,11308757,849056577
5875,1644866141,11293077,849063396
2244,1644866309,849064365,0
9938,1644866463,10190315,849065075
8501,1644866495,849061018,11473218
2253,1644866638,11460063,0
9347,1644866709,11587638,0
481,1644866760,7580384,849051843
908,1644866897,849064376,0
6062,1644866985,849063002,849039774
4870,1644867108,4272895,0
5281,1644867562,849044952,849058075
294,1644867712,849046873,849047446
5824,1644868309,11260993,0
7574,1644868398,7861222,0
4087,1644868762,9237074,11513458
8063,1644868784,11434834,0
3460,1644868805,8499484,11130844
3934,1644869053,849059212,0
5076,1644869190,11568243,849052627
8615,1644869563,3772385,11589440
5242,1644869724,11461434,849057415
964,1644869792,11043391,849051294
9831,1644870430,849064260,848921158
8619,1644870638,11543165,0
7073,1644870913,2004719,0
10573,1644871365,849036481,10501770
6990,1644871384,849047675,0
443,1644871856,1446355,0
96,1644871923,9534287,0
7067,1644871958,849042766,0
4193,1644871991,848908739,0
5653,1644872024,11358123,0
5566,1644872068,849018240,849061653
2305,1644872084,11315762,0
8457,1644872285,11471814,0
8929,1644872368,11545575,849060495
5375,1644872807,10951790,0
6071,1644872955,11551625,0
7592,1644873001,286100,848979884
5921,1644873635,849050231,849063674
9748,1644874374,849052871,0
364,1644874405,11409895,0
9482,1644874912,849044055,0
6977,1644875010,849062671,596728
9458,1644875430,11458468,11513297
2798,1644875980,849057332,1284967
6752,1644875989,11545189,0
6419,1644876000,849063264,10922690
6419,1644876000,11475491,849063264
4710,1644877185,10207492,0
7691,1644877344,849013298,0
8230,1644877827,849056656,0
534,1644877989,2698420,0
3344,1644878512,10255074,10470185
7584,1644878876,11557964,849064505
6115,1644879020,849063838,0
954,1644879103,11466175,848978167
5640,1644879133,1019339,0
1446,1644879311,848966186,849064063
8834,1644879923,10220371,849054638
8234,1644880489,9941172,0
8025,1644880629,11038613,849063602
7192,1644880640,849055751,0
8296,1644880960,849064772,0
7508,1644881733,11059041,0
9161,1644882071,849050240,11305345
3670,1644882191,849063591,0
2982,1644882224,11571541,0
5896,1644882290,849064111,0
8771,1644882752,11236834,0
1399,1644883359,10987216,849041899
7513,1644884400,8933139,0
8508,1644884631,849025465,0
4987,1644884786,849064491,849048856
1596,1644884916,8572750,7828443
8601,1644885459,9959891,0
5635,1644886413,11335777,0
2090,1644886417,849061101,11572922
7529,1644886685,10558912,849029050
3875,1644887890,11511567,0
9183,1644887921,11537105,0
844,1644888255,9924450,848954462
9954,1644888280,849064777,0
7202,1644888447,11388962,11396080
9024,1644888669,849063830,848984875
128,1644888684,848941986,10036831
1252,1644888864,848936973,0
3187,1644889397,11358829,9578372
6522,1644889453,3320857,0
1649,1644889726,2629183,0
10961,1644890318,849034094,8610810
8480,1644890500,848931042,848992115
12001,1644890506,848948662,10633977
8038,1644890515,849064185,0
9234,1644890598,4094200,0
5594,1644890652,849062285,0
9645,1644891000,849050152,849064958
2648,1644891985,9908081,0
7234,1644892171,849064464,0
9954,1644892460,11589114,849064777
5647,1644892904,849061997,0
10183,1644893050,11334344,848935207
4070,1644893428,10936870,0
2673,1644893847,849064388,11490519
3546,1644895026,8785826,0
5554,1644895964,849059750,0
3332,1644898378,11277213,10401136
6997,1644898410,849064295,848909513
7724,1644898803,849056155,0
669,1644898871,10675040,848959047
4977,1644898932,10368269,0
7622,1644899174,848963432,11404579
4901,1644899398,4693535,849042299
4855,1644899866,2223359,849037788
2382,1644899943,2735260,0
8690,1644900044,849062649,0
6962,1644900470,11434294,0
5381,1644900475,9635840,0
1653,1644901527,849023253,0
10397,1644901854,848938097,848937467
10327,1644901901,199197,848912381
4406,1644902439,849060758,848886969
8814,1644902802,849063527,0
7756,1644902947,4662891,11520205
2673,1644903504,3766221,849064388
7016,1644903664,11408319,11205314
9799,1644903990,849043028,131000
7334,1644905138,849058306,0
9071,1644905161,11544563,11274810
9114,1644905279,849064700,10992066
11605,1644905800,849045524,11444304
1461,1644907442,849010620,11040436
8026,1644907486,849060530,0
615,1644907491,2667505,0
3169,1644907769,3187504,0
932,1644908284,11407717,0
8677,1644908879,11369600,2301257
10517,1644909085,10085993,0
4513,1644909728,11463473,848923128
2649,1644909830,10102807,11578392
5329,1644910476,849062109,849059105
2470,1644910673,11534226,11586954
5387,1644911075,11162868,0
1691,1644911224,10908225,0
3328,1644911244,11603073,10372525
11607,1644911785,11569121,848937107
9518,1644911828,848937723,11549348
6569,1644912181,849058561,849064412
3597,1644912557,10844666,11360028
5750,1644913047,849020649,849062554
3421,1644913320,9343197,11001403
12059,1644913971,848898684,849047272
6872,1644914151,11401822,0
7446,1644914576,11489259,0
11071,1644915018,4623070,1902556
4880,1644915901,849063625,849039853
9272,1644916115,849061579,848899175
4762,1644916327,1591566,0
8157,1644916384,849062566,11468680
4929,1644916445,849026540,849045021
2190,1644916606,9860898,849031855
1664,1644916649,8572750,11199302
4038,1644916677,11173044,0
11453,1644916748,11530799,11467949
1106,1644916908,3163112,0
7372,1644916909,849054610,0
7085,1644917665,849064618,11361360
8345,1644917692,7849802,849064659
754,1644917761,2610884,0
8809,1644918425,848992227,0
9573,1644918503,4060868,0
3292,1644918615,8049221,10172770
8909,1644919105,11412061,0
6742,1644919148,4769603,2038626
1723,1644919161,849008169,849055122
835,1644919186,11297235,849061872
3841,1644919432,11466831,0
7657,1644920266,849060877,0
8082,1644920397,11568019,0
1860,1644920500,11603924,1084192
6784,1644920724,849062714,0
9047,1644920797,849040077,849050069
7131,1644921394,849062287,2444873
9170,1644921629,10039607,0
11071,1644921677,2307938,4623070
1390,1644921817,11468743,849063923
6072,1644921909,849060810,0
7712,1644922460,849042766,0
4038,1644922498,849060637,11173044
7507,1644922515,849064486,849021403
8846,1644922621,10745269,0
11161,1644922699,849064720,849065720
789,1644922831,849062396,0
5814,1644922932,11487318,0
1054,1644922982,849064404,4662891
3385,1644922994,10827033,10841963
8056,1644923076,849064718,848993538
1970,1644923755,11242027,0
5539,1644924648,849042521,0
7004,1644924791,848997615,11179860
8124,1644924836,10672279,0
7246,1644925021,9285448,849049076
8531,1644925105,10123472,848983153
952,1644925293,849025044,11397385
4265,1644925344,10951790,0
4102,1644925391,849060595,11515897
4102,1644925394,10206900,849060595
1435,1644925812,11458271,7762723
3024,1644925885,849061928,7830045
8953,1644926048,2941010,849055745
8081,1644926058,4403580,0
9745,1644926084,849061334,848937781
4677,1644926173,11409895,848990114
4585,1644926408,9117998,848949899
3789,1644926580,849049914,0
7756,1644926624,849064370,4662891
5586,1644927037,2473439,0
9789,1644927040,849056815,0
8915,1644927116,849057845,849064797
1647,1644927472,10347262,10621950
11058,1644927565,849058970,849065641
1851,1644927686,11234824,0
5011,1644928258,11596171,0
5050,1644928302,11457531,849051441
7137,1644928860,849063111,848940387
2771,1644929248,10075961,909440
5754,1644929343,3836611,0
7948,1644929453,848937281,849064130
4587,1644929878,849059451,848954112
7255,1644930512,849062744,849063065
10708,1644930526,9220498,11593934
2595,1644930639,849056326,0
9156,1644930791,9255817,3364946
7796,1644930867,848957969,0
5245,1644931146,9671058,849057436
7238,1644931152,849052936,0
2063,1644931242,11251441,0
6168,1644931332,344355,11358560
5412,1644931539,2573942,849060427
6475,1644931827,11559023,849064403
7237,1644931951,849064241,11580821
3948,1644932675,11515304,11476246
11755,1644932798,11399182,11430170
7763,1644932831,849059301,9344683
4458,1644933019,849020140,0
5714,1644933083,11571541,0
8544,1644933152,849062363,0
9452,1644933449,849064260,11485315
12128,1644933684,11362319,849066367
7158,1644934266,849058018,0
1902,1644934459,2917182,0
5165,1644934645,848973783,849055533
338,1644934920,10368269,0
2310,1644934930,11434127,0
6313,1644935126,849058747,849032740
8806,1644935741,11547393,11488715
9035,1644935916,849064934,849064823
6378,1644935978,849008169,849047509
6329,1644936007,849063360,0
7627,1644936366,849052705,0
9253,1644936371,11281512,0
2107,1644936452,2095389,0
2673,1644936485,849064388,3766221
2932,1644936623,4448372,3966078
2447,1644936762,849063688,11522538
535,1644936795,849058609,849060322
4182,1644936861,11419420,0
9256,1644936909,849064804,11474324
5492,1644936935,1190535,849061215
2413,1644936989,10236697,0
4135,1644937404,849063849,0
5291,1644937626,9566856,0
7625,1644937662,10223729,0
10892,1644937728,11603924,1084192
1985,1644937836,10230305,11311630
6366,1644937928,11056247,0
6207,1644938224,11577452,11465771
9101,1644938325,849062084,849059690
9723,1644938438,11590912,0
8363,1644938467,11460414,849064665
2776,1644938586,11479835,0
9395,1644938710,7619658,849058072
6545,1644938732,10224809,849030900
6305,1644938764,849064405,849062271
6993,1644938822,848898684,11382771
2328,1644938891,10558912,849064156
8152,1644938950,848983164,848970822
6524,1644939444,849054011,849024071
1867,1644939607,9006076,0
2879,1644939817,849060481,0
7763,1644939909,849064785,849059301
2328,1644940021,849064126,10558912
8,1644940046,11528031,0
10226,1644940097,849040629,0
12566,1644940235,9518271,849066719
3380,1644940300,4201832,0
5905,1644940302,849058429,849063541
4961,1644940379,849062605,849047328
609,1644940428,849064297,0
8468,1644940567,11568139,0
4507,1644941042,11363242,0
4038,1644941261,11173044,849060637
168,1644941467,11487692,0
8688,1644941597,848966013,848992668
7986,1644941788,848941215,0
10401,1644942246,11379841,848924656
11453,1644942437,11219365,11530799
1148,1644942928,11568030,9991266
6642,1644942941,849064494,0
7594,1644943072,11540061,0
4475,1644943084,849053598,0
11522,1644943718,849042548,849065955
5188,1644943727,849053026,849056142
8525,1644943852,849024882,0
5253,1644944054,11357359,0
5489,1644944303,2648966,0
2459,1644944607,10892715,0
8377,1644945027,849064142,849062083
9112,1644945094,11491755,10493057
3664,1644945128,848914119,0
9628,1644945211,11576488,11441218
336,1644945477,11385450,11499444
7957,1644946035,849011269,0
8513,1644946190,849041107,11407535
3536,1644947116,849064680,0
171,1644947188,849052870,0
175,1644947238,11251441,0
5872,1644947325,10074353,0
4967,1644947377,849058653,849047776
336,1644947460,11553929,11385450
4084,1644947608,849049459,11512111
3805,1644947651,849062290,11454846
444,1644947651,11111476,849013851
6014,1644947750,11343752,0
9645,1644948123,849062171,849050152
8377,1644948252,848938500,849064142
5888,1644948266,9504623,849063449
5480,1644948333,849064271,0
10535,1644948417,849050231,849056852
2020,1644948445,11270933,11382345
5199,1644948753,848941950,0
7503,1644948838,849061993,0
6975,1644948874,849057335,0
12300,1644949221,11116419,9756090
12718,1644949244,849044832,849066824
8164,1644949616,11510758,0
11615,1644949661,849036481,849045298
1268,1644949752,11553464,0
3890,1644949869,849062072,11467108
6901,1644950073,849064308,849061779
8363,1644950397,849064399,11460414
10393,1644950521,9606139,848995519
5199,1644951019,849051173,848941950
2293,1644951331,10545120,0
8185,1644951356,11462284,0
10655,1644951401,10838089,849065408
6901,1644951522,849064308,849064308
7268,1644951534,1019339,849062191
6616,1644951818,11226531,849031575
7599,1644951844,849064595,9050914
6573,1644952070,1168846,849030227
4144,1644952624,11578366,11528482
6807,1644952659,849064404,11457563
4518,1644952776,849042104,0
3373,1644952803,11176139,0
10209,1644952904,849064880,11488080
3338,1644953018,11558527,0
10476,1644953135,848889907,848924659
9376,1644953233,849064845,0
7026,1644953362,849061092,11361099
7717,1644953533,849049032,0
5241,1644953591,11578199,0
5240,1644953658,849062718,0
9551,1644953680,11528979,0
3919,1644954042,11526143,0
7985,1644954419,849053607,848920448
4708,1644954660,10266205,849000821
320,1644954683,849064028,9906283
4028,1644954683,9811799,11497738
7268,1644954765,11044583,1019339
10972,1644954900,10030213,848995772
2756,1644954943,11468232,0
9580,1644955139,848921540,0
7393,1644955227,849049295,849064202
4794,1644955311,11382265,0
9087,1644955586,11428108,10814212
384,1644955884,11462251,9285448
3280,1644956053,322742,0
279,1644956531,10123472,11590200
9270,1644956607,849034104,0
8810,1644956944,849063535,0
4426,1644957017,3772385,0
8772,1644957175,11116040,11430881
6924,1644957222,11480665,11553948
8620,1644957625,8726404,848893594
8549,1644957635,11470473,0
6776,1644957750,8552232,0
8728,1644957815,11256326,849064746
9778,1644958006,11332707,0
8555,1644958112,849040722,849030509
1718,1644958222,8942820,8948131
6598,1644958517,11509882,0
4460,1644958659,848911651,848909950
7292,1644958704,515889,0
8608,1644958894,11505569,849064715
7097,1644959022,848935183,0
75,1644959060,4787293,849062678
6807,1644959125,849018701,849064404
4104,1644959164,531357,0
4426,1644959202,848989377,3772385
3891,1644959204,848923444,0
9716,1644959206,849049188,849027523
9907,1644959334,848937723,848921163
10406,1644959884,11598348,11474900
9740,1644960707,849064816,0
10371,1644960707,849044212,848922169
2393,1644960723,848937281,11576664
1700,1644960808,11524547,0
5086,1644960930,848955116,849053025
4042,1644961011,849043140,0
8050,1644961035,849051825,0
8679,1644961137,849035211,11432445
2859,1644961159,849036918,2498266
8663,1644961219,436623,232469
6647,1644961249,11458072,849030066
7662,1644961558,11548532,0
5890,1644961568,11442556,0
303,1644961673,848914450,0
2974,1644962042,672359,4671802
8842,1644962328,11481794,0
917,1644962330,10651230,849061967
484,1644962635,849055972,849038001
4595,1644962666,849061161,0
2225,1644962837,9349767,0
5697,1644962954,849061137,849062221
4105,1644963090,849061929,11518494
674,1644963305,10202574,0
6793,1644963618,849062785,0
1349,1644963830,849053186,849064365
1349,1644963831,849064365,849053186
8587,1644963983,848930310,0
7070,1644964373,849064464,0
6283,1644964384,849054461,0
3306,1644964527,229373,0
4525,1644965168,849062069,848928534
6096,1644965216,849063721,10947934
8587,1644965247,848930310,848930310
9255,1644965267,849058910,0
8442,1644965351,9384116,848957027
2862,1644965781,2095389,0
6283,1644966043,849062171,849054461
8375,1644966198,849015000,1788300
9951,1644966268,11173044,11576469
6807,1644966390,849064370,849018701
6347,1644966462,849064308,848993307
9121,1644966697,849064820,275291
9281,1644967307,849057587,3096151
8587,1644967821,849035021,848930310
7279,1644968096,849017485,0
960,1644968370,11552245,0
9936,1644968416,8050460,9971387
4232,1644968753,4723889,0
5323,1644968869,11281512,849058916
2509,1644969601,849053499,0
7751,1644969780,9834678,849049768
11614,1644969991,11569121,848937953
5401,1644970304,9647053,849060236
368,1644970868,848942558,0
