144,K55+Just+Bored,568,560,10838089,10211,0
145,005,574,553,11603924,10469,0
146,006,571,550,11603924,10469,0
147,K55+Just+Bored,567,568,10838089,11394,0
148,Noble,468,514,11461343,10769,0
149,r+u+ok,535,487,849062441,10469,0
150,xxx,495,456,10745710,10469,0
151,Noble,509,491,848998978,11628,0
152,We+Can+All+Fang+%3A%29,497,451,10368269,10129,0
153,Yoos,482,508,11588388,10013,0
154,We+Can+All+Fang+%3A%29,499,460,10368269,10129,0
155,xxx,498,454,10745710,10469,0
156,0076+THE+REAL+GREEK,531,543,849064174,11793,0
157,087+SLURP,496,461,11129135,10610,0
158,Death+Approaches,502,425,11475491,10812,7
159,We+Can+All+Fang+%3A%29,501,457,10368269,10129,0
160,Barbarian+village,477,566,10181061,9843,0
161,061,487,470,10368269,10610,0
162,0137,488,468,8572750,9907,0
163,19+%7CSimp%7C,482,440,11129135,10469,0
164,Evil+Operation,441,463,9735896,11247,0
165,073.,502,548,11173044,10769,5
166,0292+RAM,472,496,2473439,10093,0
167,xxx,511,450,10745710,10469,0
168,0173,488,537,8572750,9102,0
169,0220+%5B125%5D,495,474,849053258,10219,0
170,We+Can+All+Fang+%3A%29,488,453,10368269,10129,0
171,r+u+ok,562,456,849062441,10469,0
172,We+Can+All+Fang+%3A%29,506,443,10368269,10129,0
173,Evil+Operation,502,469,9735896,11247,0
174,158.%7C,499,476,9880772,9949,0
175,Overlord,537,468,4560143,11468,7
176,Noble,505,472,11461343,10628,0
177,Barbarian+village,494,474,0,10127,0
178,We+Can+All+Fang+%3A%29,501,465,10368269,10129,0
179,Noble,485,574,848998978,9655,0
180,Noble,505,470,11461343,10628,0
181,Yeet,492,542,4923380,12128,0
182,303%7C+Now+Its+Mine+TYVM,481,464,11129135,10628,0
183,Noble,506,474,11461343,10628,0
184,Overlord,502,512,4560143,11609,0
185,xxx,510,471,10745710,10469,0
186,Tango+Mango,412,460,849062355,10469,0
187,-TagTeamed,547,468,11091730,11524,0
188,094.,492,470,11129135,10610,0
189,We+Can+All+Fang+%3A%29,490,453,10368269,10129,0
190,Noble,513,442,848998978,9969,0
191,294+Tinglo,466,553,10181061,10575,0
192,We+Can+All+Fang+%3A%29,500,471,10368269,10129,0
193,Yeet,500,522,4923380,11716,0
194,xxx,483,456,10745710,10469,0
195,%5B059%5D+Dirty+Swedes,499,445,11129135,10469,0
196,0235+THE+REAL+GREEK,564,539,849064174,11585,0
197,Noble,505,465,11461343,10628,0
198,We+Can+All+Fang+%3A%29,481,463,10368269,10129,0
199,We+Can+All+Fang+%3A%29,462,456,10368269,10129,0
200,Overlord,549,499,4560143,11468,9
201,01+%7CSimp%7C,496,466,11129135,10469,0
202,005+Tinglo,448,539,11457670,10078,0
203,Noble,483,453,11461343,10628,0
204,Noble,457,502,11461343,10692,0
205,We+Can+All+Fang+%3A%29,484,450,10368269,10129,0
206,Bolds+Renaming+Paradise,526,531,11173044,11793,0
207,Noble,488,457,11461343,10628,0
208,We+Can+All+Fang+%3A%29,477,461,10368269,10129,0
209,0165+THE+REAL+GREEK,524,524,849064174,11652,0
210,Bolds+Renaming+Paradise,518,506,11173044,11793,0
211,0361+RAM,457,493,10368269,10533,0
212,Noble,460,498,11461343,10692,0
213,Noble,456,497,11461343,10628,0
214,0019+THE+REAL+GREEK,539,560,849064174,11652,0
215,0352+RAM,462,497,2473439,10093,0
216,We+Can+All+Fang+%3A%29,457,477,10368269,10129,0
217,Noble,592,513,2356576,11793,0
218,-TagTeamed,595,520,11091730,10367,0
219,xxx,452,439,10745710,10469,0
220,Noble,587,521,2356576,11189,0
221,-TagTeamed,593,515,11091730,10367,0
222,Noble,593,510,2356576,11189,0
223,Grootomatic,590,518,1340513,11024,0
224,0006.4+UnderDawg,587,524,4490514,10745,0
225,We+Can+All+Fang+%3A%29,471,447,10368269,10129,0
226,Grootomatic,591,518,1340513,11500,0
227,Bolds+Renaming+Paradise,506,535,11173044,10769,0
228,Yeet,589,522,4923380,11652,0
229,Evil+Operation,455,520,9735896,11247,0
230,Noble,595,516,2356576,11189,0
231,0180+RAM,516,494,2473439,9978,0
232,0180+WaT,530,475,11475029,10004,0
233,Bolds+Renaming+Paradise,517,520,11173044,10769,0
234,Bolds+Renaming+Paradise,515,525,11173044,11793,0
235,392+Pooga+Family,434,564,11457436,10469,0
236,xxx,518,484,10745710,10469,0
237,empty,497,408,11129135,10469,0
238,Death+Approaches,496,415,11475491,10372,0
239,007,529,544,11603924,10469,0
240,ready,490,407,849062355,10761,0
241,Evil+Operation,456,517,9735896,11247,0
242,ready,485,411,11457670,10610,0
243,088+SLURP,497,465,11129135,10610,6
244,Death+Approaches,497,410,11475491,10372,0
245,0502+WaT,533,526,11475029,11652,0
246,Death+Approaches,489,411,11475491,10469,0
247,008,561,529,11603924,10469,0
248,empty,493,411,11129135,10469,0
249,Death+Approaches,495,412,11475491,10469,0
250,Noble,530,483,848998978,9969,0
251,Noble,479,570,848998978,10586,6
252,55%3A382%3A13,513,597,10106720,10230,0
253,The+Come+Up,532,587,849031168,10469,0
254,%2ATheRedRightHand%2A,551,494,11470473,12128,2
255,K65+323,508,600,11378659,10004,0
256,We+Can+All+Fang+%3A%29,477,458,10368269,10129,0
257,For+BASH,524,588,849031168,10628,0
258,0033+RAM,487,481,10368269,10290,0
262,Yeet,496,536,4923380,11716,0
263,For+BASH,514,594,849031168,10628,0
264,0306,467,494,8572750,9102,0
265,Overlord,502,514,4560143,11468,0
266,Barbarian+village,475,514,10368269,9980,0
267,Overlord,497,521,4560143,10928,0
268,xxx,432,533,10745710,10469,0
269,Overlord,508,517,4560143,11609,0
270,314+Pooga+Family,435,541,11457436,10469,1
271,Overlord,496,507,4560143,11111,0
272,Yoos,482,519,11588388,9844,0
273,We+Can+All+Fang+%3A%29,456,481,10368269,10129,0
274,Noble,578,475,848998978,9969,0
275,Overlord,535,474,4560143,11468,0
276,0147,514,585,11378659,9533,0
277,0154,519,585,8572750,9126,0
278,057+Kvack,465,439,10206900,10285,0
279,For+BASH,522,594,849031168,10628,0
280,The+Come+Up,510,571,849031168,10469,0
281,The+Come+Up,532,590,849031168,10227,0
282,For+BASH,511,588,849031168,10628,0
283,Noble,479,449,11461343,10628,0
284,K55+102,508,595,11378659,10004,0
285,Evil+Operation,443,497,9735896,11247,0
286,For+BASH,515,597,849031168,10628,0
287,0117,498,545,8572750,9036,0
288,The+Come+Up,523,593,849031168,10426,0
289,For+BASH,520,592,849031168,10628,0
290,Bolds+Renaming+Paradise,548,508,11173044,11793,0
291,K55+139,519,589,11378659,10004,0
292,For+BASH,521,590,849031168,10628,0
293,Yeet,491,544,4923380,11652,0
294,The+Come+Up,517,585,849031168,10233,0
295,K55+148,508,592,11378659,10004,0
296,Noble,467,500,11461343,10692,0
297,Noble,465,505,11461343,10692,0
298,Bolds+Renaming+Paradise,515,516,11173044,10769,0
299,Overlord,503,517,4560143,11609,4
300,004,473,505,10368269,10610,0
301,%2ATheRedRightHand%2A,546,484,11470473,11793,0
302,Barbarian+village,470,512,11461343,9980,0
303,Bolds+Renaming+Paradise,510,527,11173044,10769,0
304,Evil+Operation,457,536,9735896,11247,3
305,Noble,500,413,11461343,10769,0
306,xxx,512,479,10745710,10469,0
307,Noble,469,511,11461343,10692,0
308,Overlord,491,506,4560143,11609,2
309,0339+WaT,579,455,11475029,11793,0
310,Overlord,537,492,4560143,11468,9
311,%2ATheRedRightHand%2A,570,467,11470473,10469,0
312,xxx,518,474,10745710,10469,0
313,K55+069,510,566,11378659,10004,0
314,Noble,522,483,2356576,11189,0
315,We+Can+All+Fang+%3A%29,465,470,10368269,9944,0
316,One+Pump+Dump,587,453,849064011,12128,0
317,0307+THE+REAL+GREEK,541,548,849064174,11861,0
318,Noble,598,500,2356576,11189,0
319,147+PP+Cannot+Save+You,487,479,10368269,10129,0
320,%2ATheRedRightHand%2A,565,459,11470473,10226,0
321,Noble,567,452,848998978,9969,0
322,-TagTeamed,523,490,11091730,10293,0
323,034+Noble,568,450,11598242,10285,0
324,005+Noble,583,451,11598242,10285,0
325,0148,512,575,11378659,9785,0
326,The+Best+Monsters,412,531,11284848,12128,0
327,111+Noble,584,454,11598242,10285,0
328,Evil+Operation,458,514,9735896,11247,0
329,0294+WaT,578,462,11475029,11468,0
330,Dan,442,471,11457670,11048,9
331,One+Pump+Dump,589,455,849064011,12128,0
332,%2ATheRedRightHand%2A,545,486,11470473,10610,0
333,-TagTeamed,575,471,11091730,10610,0
334,028+PP+Cannot+Save+You,476,503,10368269,10290,0
335,Noble,457,467,11461343,10628,0
336,One+Pump+Dump,573,476,849064011,12128,0
337,We+Can+All+Fang+%3A%29,522,431,10368269,10129,0
338,We+Can+All+Fang+%3A%29,488,446,10368269,10129,7
339,0135+WaT,573,454,11475029,9634,0
340,100+Noble,581,465,11598242,10285,0
341,390+Noble,589,453,11598242,10285,0
342,033.+Adama,484,487,10368269,10129,0
343,Overlord,493,502,4560143,11609,0
344,Bolds+Renaming+Paradise,565,456,11173044,10459,0
345,%2ATheRedRightHand%2A,579,465,11470473,10610,0
346,%2ATheRedRightHand%2A,538,478,11470473,10610,0
347,We+Can+All+Fang+%3A%29,461,474,10368269,10129,0
348,397+JAG+VURR+ER+ALLA,474,554,11534794,9990,0
349,We+Can+All+Fang+%3A%29,473,476,10368269,10129,0
350,Noble,470,505,11461343,10692,0
351,r+u+ok,518,415,849062441,10469,0
352,0179+WaT,531,475,11475029,10042,0
353,Evil+Operation,506,476,9735896,11247,0
354,xxx,511,472,10745710,10469,0
355,xxx,520,457,10745710,10469,0
356,c007,562,440,11588388,10692,0
357,We+Can+All+Fang+%3A%29,459,485,10368269,10129,0
358,xxx,515,487,10745710,10469,0
359,Noble,513,491,848998978,11628,0
360,xxx,517,488,10745710,10469,0
361,Noble,512,489,848998978,11628,0
362,Evil+Operation,437,467,9735896,11247,0
363,0176+RAM,516,495,2473439,10127,0
364,0419+%5B125%5D,512,487,849053258,10066,0
365,We+Can+All+Fang+%3A%29,508,458,10368269,10129,0
366,0188+RAM,509,498,2473439,10093,0
367,Overlord,525,501,4560143,11468,0
368,Evil+Operation,510,481,8049221,10567,0
369,0032+RAM,478,499,10368269,10533,0
370,Noble,531,482,848998978,9969,0
371,0146+RAM,481,537,4560143,10349,0
372,0179+RAM,515,496,2473439,10179,0
373,240+Kvack,459,465,10206900,10285,0
374,011,573,549,11603924,10469,0
375,xxx,514,479,10745710,10469,0
376,0202,491,561,8572750,9694,0
377,Noble,523,481,2356576,11189,0
378,0420+%5B125%5D,522,500,849053258,10219,0
379,020,499,489,10368269,10129,0
380,xxx,519,469,10745710,10469,0
381,%2ATheRedRightHand%2A,537,473,11470473,10226,0
382,Noble,569,480,848998978,9969,0
383,032%7C+B+Likes+Milk,466,489,10368269,10290,0
384,0297+WaT,577,461,11475029,11468,0
385,We+Can+All+Fang+%3A%29,473,469,10368269,8211,9
386,Bolds+Renaming+Paradise,529,466,11173044,10459,0
387,-TagTeamed,590,460,11091730,10610,0
388,Bolds+Renaming+Paradise,529,473,11173044,10459,0
389,Grootomatic,576,510,1340513,11165,0
390,0460+RAM,475,555,2473439,10692,0
391,One+Pump+Dump,584,461,849064011,12128,0
392,Death+Approaches,449,477,11475491,10469,0
393,-TagTeamed,572,465,11091730,10610,0
394,Noble,531,481,848998978,9969,0
395,%2ATheRedRightHand%2A,571,461,11470473,10610,0
396,105+Noble,580,463,11598242,10285,0
397,One+Pump+Dump,573,474,849064011,12128,0
398,Evil+Operation,479,427,9735896,11247,0
399,-TagTeamed,591,460,11091730,10134,0
400,%2ATheRedRightHand%2A,538,461,11470473,11793,0
401,Evil+Operation,458,529,9735896,11247,0
402,099+Noble,585,453,11598242,10285,0
403,Overlord,537,490,4560143,11468,0
404,-TagTeamed,530,489,11091730,10610,0
405,071+Tinglo,466,549,10181061,10061,0
406,-TagTeamed,540,473,11091730,10610,0
407,One+Pump+Dump,588,463,849064011,12128,0
408,Bolds+Renaming+Paradise,527,466,11173044,10290,0
409,Noble,452,483,11461343,10628,0
410,Overlord,520,472,4560143,11468,0
411,041+Noble,584,449,11598242,10285,0
412,220+Noble,565,468,11598242,10285,0
413,We+Can+All+Fang+%3A%29,507,459,10368269,10129,0
414,145+Noble,577,465,11598242,10285,0
415,Bolds+Renaming+Paradise,531,464,11173044,10290,0
416,Noble,569,439,2356576,11793,0
417,999,491,462,11129135,10469,0
418,c004,562,438,11588388,10610,0
419,We+Can+All+Fang+%3A%29,471,457,10368269,10129,0
420,Yoos,479,511,11588388,10359,2
421,Noble,567,437,2356576,11463,0
422,%2ATheRedRightHand%2A,539,527,11470473,10610,0
423,d003,573,436,11588388,10610,0
424,0041+%5B125%5D,482,514,11588388,10610,0
425,Mad+House,566,438,11018274,10635,0
426,ready,462,457,11457670,10285,0
427,CrunshatizeMeCapn,571,440,11449814,10960,0
428,Noble,453,475,11461343,10692,0
429,381+Noble,590,455,11598242,10285,0
430,0184+RAM,520,489,2473439,10349,0
431,0354+WaT,568,459,11475029,11652,0
432,%2ATheRedRightHand%2A,553,527,11470473,12128,0
433,One+Pump+Dump,588,454,849064011,12128,0
434,0311+THE+REAL+GREEK,540,557,849064174,11861,0
436,-TagTeamed,578,449,11091730,10610,0
437,xxx,427,476,10745710,10469,0
438,0390+RAM,477,490,10368269,10400,0
439,Danger+Zone,587,456,849031168,10233,0
440,Death+Approaches,497,429,11475491,10469,0
441,Noble,582,455,2356576,11189,0
442,213+Noble,584,458,11598242,10285,0
443,Bolds+Renaming+Paradise,550,449,11173044,10459,0
444,One+Pump+Dump,577,471,849064011,12128,0
445,Overlord,504,509,4560143,11609,0
446,-TagTeamed,566,476,11091730,12128,0
447,Evil+Operation,445,504,9735896,11247,0
448,0075+THE+REAL+GREEK,534,539,849064174,11793,0
450,Overlord,537,507,4560143,11468,0
451,Overlord,500,508,4560143,11609,0
452,0514+WaT,555,455,11475029,10226,0
453,Noble,487,507,848998978,10586,0
454,Overlord,484,532,4560143,9987,0
455,Noble,508,468,11461343,10628,0
456,067,483,536,4560143,9987,0
457,Overlord,486,533,4560143,10270,0
458,0269+THE+REAL+GREEK,516,542,849064174,11861,0
459,-TagTeamed,541,442,11091730,11104,0
460,006+PP+Cannot+Save+You,483,477,10368269,10226,0
461,0015+RAM,482,478,10368269,10533,0
462,xxx,509,472,10745710,10469,0
463,0205+RAM,488,481,10368269,10533,0
464,%2ATheRedRightHand%2A,553,522,11470473,12128,0
465,0014+RAM,481,478,10368269,10425,0
466,Noble,525,435,848998978,9969,0
467,Barbarian+village,488,495,10368269,9417,0
468,Evil+Operation,500,436,9735896,11247,0
469,011+PP+Cannot+Save+You,485,486,10368269,10129,0
470,-TagTeamed,562,482,11091730,10960,0
471,Tonari+no+Totoro,513,402,849046320,10106,0
472,We+Can+All+Fang+%3A%29,492,462,10368269,10129,0
473,263+Kvack,435,507,10206900,10285,0
474,15+village,489,495,8049221,9696,0
475,Barbarian+village,419,512,11129135,10469,0
476,0230+RAM,478,475,2473439,10270,0
477,xxx,483,455,10745710,10469,0
478,0488+RAM,486,485,10368269,10290,0
479,0323+%5B125%5D,500,487,10368269,10173,0
480,%2ATheRedRightHand%2A,542,523,11470473,10610,0
481,Noble,507,489,848998978,11628,0
482,Noble,506,491,848998978,11628,0
483,xxx,472,448,10745710,10469,0
484,0167+RAM,496,487,10368269,10290,0
485,Noble,448,465,11461343,10628,0
486,VVV+4+LyFe,472,489,10368269,10290,0
487,0331+%5B125%5D,474,483,10368269,10477,0
488,064+Tinglo,464,543,11475491,10416,0
489,190%7C+Sexy,469,487,10368269,10290,0
490,Death+Approaches,509,429,11475491,10416,0
491,We+Can+All+Fang+%3A%29,482,467,10368269,10129,9
492,Barbarian+village,466,492,11475491,10469,0
493,0041+RAM,474,500,11461343,10069,0
494,046+Tinglo,452,548,11475491,10533,0
495,Noble,455,486,11461343,10628,0
496,Noble,464,503,11461343,10692,0
497,Noble,458,504,11461343,10769,0
498,Overlord,500,514,4560143,11468,0
499,0480+RAM,485,485,10368269,10533,0
500,096,445,547,11457670,10275,0
501,0012+RAM,483,491,10368269,10533,0
502,Noble,472,492,11461343,10692,0
503,Evil+Operation,454,501,9735896,11247,0
504,We+Can+All+Fang+%3A%29,467,476,10368269,10129,0
505,0017,459,504,9735896,10510,0
506,0038+RAM,477,498,10368269,10533,0
507,Noble,510,439,848998978,9969,0
508,Noble,589,538,2356576,10352,0
509,0089+%5B125%5D,475,527,849053258,9963,0
510,014,585,544,11603924,10469,0
511,We+Can+All+Fang+%3A%29,467,462,10368269,10129,0
512,Noble,502,497,848998978,10445,0
513,-TagTeamed,542,438,11091730,11793,0
514,Grootomatic,585,538,1340513,11165,0
515,015,574,537,11603924,10469,0
516,189+Pooga+Family,429,489,11457436,12128,0
517,xxx,513,484,10745710,10469,8
518,Grootomatic,581,536,1340513,11024,0
519,0221+THE+REAL+GREEK,560,538,849064174,11628,0
521,xxx,508,467,10745710,10469,0
522,016,585,542,11603924,10426,0
523,%2ATheRedRightHand%2A,548,529,11470473,11652,0
525,ready,467,442,849062355,10285,0
526,The+Come+Up,536,591,849031168,10469,0
527,007+Noble,571,442,11598242,10285,0
528,Bolds+Renaming+Paradise,522,499,11173044,11793,0
529,-TagTeamed,579,448,11091730,10610,0
530,%5B031%5D+Dirty+Swedes,487,452,11129135,10469,0
531,112+Noble,580,454,11598242,10285,0
532,0322+%5B125%5D,489,481,10368269,10477,0
533,Noble,505,468,11461343,10628,0
534,-TagTeamed,577,448,11091730,10610,0
535,042+Noble,578,443,11598242,10285,0
536,We+Can+All+Fang+%3A%29,462,479,10368269,10129,0
537,Evil+Operation,499,482,9735896,10364,0
538,0619+WaT,526,560,11475029,10864,0
539,0528+WaT,579,453,11475029,10577,0
540,xxx,422,547,10745710,10469,0
541,043+Noble,579,443,11598242,10285,0
542,016,482,486,10368269,10129,0
543,%2ATheRedRightHand%2A,584,470,11470473,10610,0
544,-TagTeamed,573,447,11091730,10610,0
545,0237+THE+REAL+GREEK,568,532,849064174,11628,0
546,Noble,503,466,11461343,10769,0
548,Evil+Operation,458,524,9735896,11247,0
549,0329+%5B125%5D,473,483,10368269,10129,0
550,003+JAG+VURR+ER+ALLA,477,538,11534794,9067,0
552,-TagTeamed,547,543,11091730,11793,0
553,Overlord,499,517,4560143,11609,2
554,298+Noble,574,442,11598242,10285,0
555,004,478,490,11591055,4987,0
556,Trinuts,478,570,8049221,9762,0
557,0439+RAM,475,499,10368269,10533,0
558,0153+RAM,482,531,4560143,9652,0
559,0157,486,466,10368269,10093,0
560,Overlord,549,495,4560143,11468,0
561,243,479,480,10368269,10129,0
562,Noble,521,452,11461343,10628,0
563,0234+WaT,578,455,11475029,11189,0
564,CrunshatizeMeCapn,574,441,11449814,10960,0
565,ready,486,424,849062355,10285,0
566,0305+WaT,577,459,11475029,11468,0
567,Bolds+Renaming+Paradise,510,531,11173044,10769,0
568,0416+WaT,585,455,11475029,9809,0
569,Yoos,483,509,11588388,10005,0
570,Evil+Operation,498,481,9735896,9612,0
571,244,455,551,11475491,10533,0
572,043,496,488,10368269,10129,0
573,0145,504,486,8572750,9694,0
574,xxx,424,519,10745710,10469,0
575,Evil+Operation,441,464,9735896,11247,0
576,0178,500,493,8572750,9529,0
577,005,468,535,9735896,10137,0
578,Demolition+073,482,432,11335777,10533,0
579,xxx,469,452,10745710,10469,0
580,r+u+ok,517,440,849062441,10469,0
581,Clowns%2A,462,411,11461343,10628,0
582,Evil+Operation,450,446,9735896,11247,0
583,Barbarian+village,480,564,0,9358,0
584,Evil+Operation,473,433,9735896,11247,0
585,JUVENTUS,467,407,11458366,10469,0
586,r+u+ok,570,495,849062441,10316,0
587,First,465,435,10074353,12128,0
588,Evil+Operation,471,435,9735896,11247,0
589,001+Kvack,467,441,10206900,10285,0
590,Overlord,534,454,4560143,11468,0
591,Yeet,499,528,4923380,11793,8
592,We+Can+All+Fang+%3A%29,487,447,10368269,10129,0
593,xxx,452,443,10745710,10469,0
594,0173+RAM,504,502,2473439,9515,0
595,%5B001%5D+Dirty+Swedes+Botting,483,439,11129135,10469,0
596,Dream%2A,454,412,11461343,10769,0
597,017,549,551,11603924,11652,0
598,Yoshi,458,411,11291357,12128,0
599,Demolition+001,478,434,11335777,10533,0
600,032+Pooga+Family,462,429,11457436,10469,0
601,JUVENTUS,454,428,11458366,10469,0
602,Death+Approaches,454,445,11475491,10945,0
603,Noble,524,492,2356576,11189,0
604,Noble,446,452,11461343,10628,0
605,242+Kvack,433,503,10206900,10285,0
606,Death+Approaches,495,421,11475491,10372,0
607,We+Can+All+Fang+%3A%29,476,454,10368269,10129,0
608,Bolds+Renaming+Paradise,509,527,11173044,10769,0
609,Noble,454,483,11461343,10769,9
610,001+Kias+love+cave,463,415,11546917,10336,0
611,Death+Approaches,455,446,11475491,10469,0
612,%2ATheRedRightHand%2A,528,413,11470473,10610,0
613,148+Tinglo,449,542,11475491,10416,0
614,Noble,457,442,11461343,11104,0
615,0612+WaT,517,568,11475029,10349,0
616,ready,461,441,11457670,10285,0
617,Overlord,545,500,4560143,11468,0
618,Evil+Operation,503,477,9735896,10078,0
619,Overlord,499,525,4560143,11468,0
620,Yeet,501,519,4923380,11716,0
621,Noble,572,495,848998978,10445,0
622,Overlord,493,520,4560143,11463,0
623,Overlord,491,526,4560143,10241,0
624,Yoos,486,514,11588388,10017,0
625,018,569,524,11603924,10469,0
626,Noble,443,452,11461343,10628,4
627,Overlord,489,523,4560143,11005,0
628,0186+RAM,510,486,2473439,9928,0
629,Overlord,495,527,4560143,9950,0
