73,047+45%3A221%3A9,509,456,849094339,11816,0
74,106+Feminist+Society,562,483,10019075,10445,0
75,Bvanzett+003,453,500,957014,10947,0
76,IDF+002.01,510,453,9989947,7508,0
77,0196+Gunnin+4+U,518,463,4599359,10630,0
78,Your+worst+nightmare%3A%28,515,540,11482116,11800,0
79,0110+I+Am+Become+Death,503,483,9798192,10612,0
80,0218+Lethal+Sleep+Zone,512,472,849098422,10445,0
81,065.+November+Rain,470,490,9914195,9878,2
82,Wraith+Valley,512,548,849085997,5217,0
83,027,520,544,849098403,9793,0
84,Jack+Jeckel,481,493,849063784,9737,0
85,Barbarian+village,488,530,11492943,810,0
86,Instant+Death,469,530,11538045,10136,2
87,Professor+Farnsworth,479,497,849063784,10080,0
88,Mindless,490,500,11547458,9483,0
89,111.Wasted+On+You,483,488,9914195,9878,0
90,A158+M.K.A.,533,475,11283940,10136,0
91,0194+Lethal+Sleep+Zone,501,476,849098422,10445,0
92,114.21+Bullets,485,482,9914195,9878,0
93,chantikas+village+3,488,492,11381460,7006,0
94,049+%7C+Thor,498,482,11456046,10261,0
95,Is+Unofficial+NAP+Dead,488,525,9632095,10223,0
96,009+%7C+1776+ClownSquad,495,491,11456046,10261,0
97,0146+I+Am+Become+Death,500,484,9798192,10025,0
98,012+%7C+Lazy+Nobles,496,488,11456046,10261,0
99,S038,496,556,669261,10530,0
100,132+%7C+Ottoman,493,495,11456046,10261,0
101,0140+I+Am+Become+Death,505,495,9798192,10025,0
102,0108+I+Am+Become+Death,501,484,9798192,10947,0
103,Shy-070,425,476,10581480,5594,0
104,0115+I+Am+Become+Death,502,481,9798192,10814,0
105,053+DarKness+Camaraderie,492,477,9937147,10080,0
106,111+%7C+Trunks,474,484,11456046,10261,0
107,Instant+Death,472,532,11538045,10136,0
108,A021+M.K.A.,524,477,11283940,9893,3
109,Renji+Abarai,471,492,849063784,10080,0
110,031.+Turn+The+Page,471,482,9914195,9878,0
111,061.+Everybodys+Fool,472,489,9914195,9878,0
112,0140+Lethal+Sleep+Zone,532,486,849098422,10312,0
113,MELTING+TIME+030,501,563,11361198,10161,2
114,Free+real+estate,471,493,849063784,10080,0
115,Frankfurt,481,497,849063784,10080,0
116,060.+Ich+Will,470,481,9914195,9878,0
117,0142+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,573,536,9022536,10947,0
118,063.Animals,469,484,9914195,9878,0
119,094.Levithan,462,474,9914195,9878,0
120,Harambe,469,487,849063784,9803,0
121,Instant+Death,426,508,11538045,10136,0
122,Noble,525,517,11541393,10471,2
123,095.PainKiller,472,479,9914195,9878,0
124,Noob+Saibot,465,484,849063784,9874,0
125,0412+Lethal+Sleep+Zone,506,502,849098422,10445,0
126,0226+Lethal+Sleep+Zone,535,501,849098422,10445,0
127,0470+Lethal+Sleep+Zone,504,509,849098422,10445,0
128,0430+Lethal+Sleep+Zone,507,503,849098422,10445,0
129,Bearcat+Lodge,503,509,849085997,9801,0
130,A207+PASHA,559,460,11283940,9305,0
131,Elf+Lord+Manor,505,502,849085997,9801,0
132,105+DarKness+Apollo,499,505,9937147,10080,0
133,050,503,500,9220498,10000,0
134,070+Feminist+Society,556,443,10019075,10445,0
135,Fifa+World+Cup,449,529,2330233,10853,0
136,Demon+6,476,481,3600688,9812,2
137,010+DarKness+Slaughter,500,508,9937147,10080,0
138,061+%7C+Friendly+Fire,500,497,11456046,10261,0
139,Langoliers,500,505,849085997,7266,0
140,087.Omen,462,459,9914195,9878,0
141,Legacy+Acres,499,506,849085997,8722,0
142,Upper+West,491,497,11547458,9136,0
143,0135+I+Am+Become+Death,505,497,9798192,10277,0
144,028,518,421,9260910,12130,0
145,Is%C3%A4pple,451,464,11469925,10214,4
146,0477+Lethal+Sleep+Zone,503,503,849098422,10357,0
147,0129+I+Am+Become+Death,500,493,9798192,10039,0
148,KillerWookie+Caverns,515,504,849085997,9801,0
149,Ap+021,446,550,849087558,9749,0
150,MELTING+TIME+132,512,555,11361198,10173,0
151,0445+Lethal+Sleep+Zone,517,500,849098422,10445,0
152,Yellowstone,522,510,849085997,9801,0
153,0010+I+Am+Become+Death,515,486,9798192,10257,0
154,Barbarian+village,544,454,1704209,2084,0
155,0055+I+Am+Become+Death,512,494,9798192,10228,0
156,0011+I+Am+Become+Death,513,484,9798192,10256,0
157,120+%7C+Business+Men,493,486,11456046,10261,0
158,Fifa+World+Cup,439,544,2330233,10689,0
159,I-AM-GROOT,474,443,1340513,10453,3
160,Dark+Carnival,490,493,849063784,10080,0
161,051,502,494,9220498,10000,0
162,Is+Unofficial+NAP+Dead,481,535,9632095,10223,0
163,D084,459,508,669261,10530,0
164,000+Dark+Peace,532,519,10126194,10350,3
165,112.+Rhydon,479,541,11498768,9801,0
166,Is+Unofficial+NAP+Dead,482,536,9632095,9521,0
167,Is+Unofficial+NAP+Dead,483,530,9632095,10223,0
168,Combis+Cellar,468,491,849063784,9954,0
169,117.+Seadra,480,539,11498768,9801,0
170,Is+Unofficial+NAP+Dead,480,527,9632095,10223,0
171,0240+Lethal+Sleep+Zone,476,531,849098422,10187,0
172,A177+M.K.A.,556,459,11283940,9898,0
173,GTR+-+Gandalf+Tower,480,521,849063784,10080,0
174,Is+Unofficial+NAP+Dead,467,523,9632095,10223,0
175,0137+I+Am+Become+Death,520,498,9798192,10228,0
176,Barbarian+village,545,504,11541393,7317,0
177,Walkawalka,493,525,7971639,10307,0
178,0394+Lethal+Sleep+Zone,523,489,849098422,9454,0
179,0147+I+Am+Become+Death,514,493,9798192,10044,0
180,Barbarian+village,519,502,849093528,397,0
181,Is+Unofficial+NAP+Dead,482,534,9632095,10223,0
182,0133+Lethal+Sleep+Zone,506,478,849098422,10445,0
183,013-,518,504,849093528,311,0
184,Barbarian+village,512,496,849093528,502,0
185,109.All+Over+ME,491,460,9914195,9878,0
186,tony2,472,465,4648719,7855,0
187,tony2,489,466,4648719,10471,0
188,I-AM-GROOT,482,452,1340513,10461,0
189,170.Salt,490,464,9914195,9878,0
190,Is+Unofficial+NAP+Dead,486,526,9632095,10223,0
191,101+DarKness+Invictus,490,471,9937147,10080,9
192,tony2,489,468,4648719,10471,0
193,0272+Lethal+Sleep+Zone,499,472,849098422,10445,0
194,124+DarKness+Kingler,492,459,9937147,10080,0
195,0510+Lethal+Sleep+Zone,504,511,849098422,10445,0
196,0229+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,564,513,9022536,10853,0
197,122+DarKness+Fantasy,490,463,9937147,10080,0
198,127+DarKness+Savannah,489,456,9937147,10080,0
199,SMILE+-+I+Am+Here,488,462,2356576,10586,0
200,New+Naboo,431,462,7911630,9737,0
201,I-AM-GROOT,490,457,1340513,10699,0
202,069+DarKness+Vengeance,496,469,9937147,10318,0
203,075+DarKness+Phobos,491,474,9937147,10080,0
204,0236+Lethal+Sleep+Zone,540,498,849098422,10312,0
205,Shame%21,467,473,11469925,10214,8
206,077+DarKness+Polemos,492,470,9937147,10080,0
207,059+DarKness+Dragon,494,477,9937147,10080,0
208,Is+Unofficial+NAP+Dead,486,530,9632095,10223,0
209,Demon+4,475,489,3600688,10471,0
210,0031+Gunnin+4+U,516,464,4599359,10630,3
211,227+We+love+Dogs+too+much,485,534,4560143,10494,0
212,015,491,534,849103407,938,0
213,001+Dark+Peace,531,519,10126194,10586,0
214,Elephants+in+flipflops,477,509,4607526,3700,0
215,Barbarian+village,477,524,849059684,2329,0
216,Hit+a+PR+today,480,491,849063784,10080,2
217,Noble,528,526,11541393,10451,0
218,Noble,533,521,11541393,10450,0
219,Your+worst+nightmare%3A%28,534,510,11482116,12130,0
220,village+2,444,534,10791640,5982,0
221,002+Dark+Peace,530,520,10126194,10586,0
222,Your+worst+nightmare%3A%28,530,506,11482116,10655,0
223,0322,538,525,848975395,10213,0
224,Barbarian+village,489,557,11073800,9761,0
225,0474+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,535,532,9022536,10947,0
226,0325,541,527,848975395,10287,0
227,flag+farm,541,517,10416661,5610,0
228,MELTING+TIME+111,499,527,11361198,9442,0
229,D033,473,518,669261,10530,8
230,flag+farm+2,538,524,10416661,5657,0
231,flag+farm+3,540,516,10416661,5660,0
232,0328,542,528,848975395,10287,0
233,Heimerdinger,497,528,11469925,8381,0
234,Your+worst+nightmare%3A%28,532,564,11482116,10735,0
235,0405+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,569,503,9022536,10947,1
236,0334,544,523,848975395,10213,0
237,0323,540,526,848975395,10213,0
238,flag+farm+4a,542,513,10416661,2338,0
239,0147,557,450,11381205,10445,0
240,126.+Beggin,456,477,9914195,9878,5
241,Barbarian+village,545,505,11541393,8368,0
242,Barbarian+village,539,510,9167956,1222,0
243,Your+worst+nightmare%3A%28,529,507,11482116,12130,0
244,0237+Lethal+Sleep+Zone,539,492,849098422,9641,0
245,apple9,576,506,9736889,10016,7
246,Your+worst+nightmare%3A%28,532,498,11482116,12130,0
247,Your+worst+nightmare%3A%28,527,505,11482116,11526,0
248,Rose+Mirana+055,545,522,11541393,10586,0
249,ShY-116,423,495,10581480,6660,0
250,0100,510,422,11291361,10711,3
251,0332,541,532,848975395,10213,0
252,0180+I+Am+Become+Death,537,515,9798192,10343,0
253,138+Dark+Peace,533,516,10126194,10586,0
254,0126,522,471,11381205,10445,0
255,Bvanzett+001,444,510,957014,10947,9
256,004+Dark+Peace,536,508,10126194,10586,0
257,005+Dark+Peace,537,519,10126194,10586,0
258,Die+Hard,523,510,849085997,9801,0
259,122,457,443,3600882,10586,0
260,MELTING+TIME+032,505,524,11361198,10181,4
261,Oscar+Mayer,520,517,849085997,9801,0
262,136+Dark+Peace,531,517,10126194,10612,0
263,0175+I+Am+Become+Death,537,517,9798192,10704,0
264,tony2,482,477,4648719,10471,0
265,0143,487,442,11291361,10711,0
266,158+-+Rose+Mirana+042,535,521,11541393,10947,0
267,MELTING+TIME+041,530,511,11361198,10947,0
268,0312+Lethal+Sleep+Zone,531,497,849098422,10445,0
269,0173,566,527,848975395,10213,0
270,011,533,492,9220498,10000,0
271,009,526,493,9220498,10000,0
272,0316+Lethal+Sleep+Zone,530,499,849098422,10445,0
273,109+DarKness+Canyon,492,457,9937147,10080,0
274,0309+Lethal+Sleep+Zone,531,496,849098422,10445,0
275,MELTING+TIME+044,536,504,11361198,10689,0
276,0291+Lethal+Sleep+Zone,527,494,849098422,10223,0
277,0061+I+Am+Become+Death,504,498,9798192,10228,0
278,0059,550,525,848975395,10213,8
279,0306+Lethal+Sleep+Zone,530,487,849098422,10445,0
280,0295+Lethal+Sleep+Zone,525,493,849098422,10445,0
281,Your+worst+nightmare%3A%28,516,513,11482116,12130,0
282,0337,546,545,848975395,10354,0
283,D061,437,510,669261,10530,9
284,Dark+Alley,514,519,849085997,8662,0
285,Your+worst+nightmare%3A%28,515,512,11482116,10629,0
286,Dunkirk,529,522,849085997,9801,0
287,A208+PASHA,530,481,11283940,8012,0
288,002+ORCA,526,531,849098429,10115,0
289,0345,537,529,848975395,10354,0
290,0385+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,541,537,9022536,10947,0
291,Fifa+World+Cup,438,527,2330233,10672,0
292,A037+M.K.A.,537,471,11283940,9898,9
293,0270+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,538,545,9022536,10947,0
294,0466+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,534,531,9022536,10947,0
295,Noble,520,521,11541393,10471,0
296,0331,540,532,848975395,10213,0
297,Old+Lazy+Dogs,516,531,849085997,3955,0
298,004,524,524,10416661,2069,0
300,Barbarian+village,550,505,11541393,6594,0
301,1-010,571,507,11541393,10990,0
302,0076,492,421,11291361,10711,7
305,017+%7C+Yestn,495,485,11456046,10261,0
306,Incoming+ODD,498,542,8341605,9751,0
307,027,540,501,9220498,10000,8
308,020+%7C+Lightwork,496,483,11456046,10261,0
309,0109+I+Am+Become+Death,500,490,9798192,10947,0
310,088+%7C+Los+Lobos,494,487,11456046,9926,0
311,Echoside,477,492,849063784,10080,0
312,079+%7C+Piccolo,492,491,11456046,10261,0
313,0131+I+Am+Become+Death,501,493,9798192,10947,0
314,026+%7C+Patriot+Blues,496,481,11456046,10261,0
315,056,551,496,11541393,10455,0
316,094+%7C+Long+Wait,499,474,11456046,10261,0
317,050+DarKness+Fortitude,489,475,9937147,10080,0
318,024+%7C+Bulking+Season,497,487,11456046,10261,0
319,Phillip+J.+Fry,484,496,849063784,9878,0
320,Slingshot+One,462,428,849063784,10080,0
321,S+018,530,458,9989947,10376,9
322,034+%7C+Nobles+Slacking,499,480,11456046,10261,0
323,069+%7C+Funny+Number+Hehe,491,482,11456046,10261,0
324,032+%7C+Rapier,499,483,11456046,10261,0
325,0144,488,442,11291361,10711,0
326,091+%7C+Connector,496,491,11456046,10261,0
327,0123+I+Am+Become+Death,501,485,9798192,10947,0
328,068+DarKness+Sparta,493,470,9937147,10080,0
329,Excalibur,497,538,4477010,8280,0
330,Is+Unofficial+NAP+Dead,466,531,9632095,10223,2
331,142+%7C+Playing+with+Fire,496,463,11456046,10261,0
332,tony2,485,463,4648719,10471,0
333,0012+I+Am+Become+Death,507,487,9798192,10258,0
334,Instant+Death,428,507,11538045,10136,0
335,0091+I+Am+Become+Death,504,496,9798192,10154,0
336,0102+I+Am+Become+Death,502,483,9798192,10154,0
337,Red+October,487,499,849063784,10080,0
338,Bvanzett+105,440,508,957014,10947,0
339,007+Dark+Peace,516,510,10126194,10586,8
340,Persian+Empire+has+1+ODS,484,507,849063784,10080,0
341,013+DarKness+Loyalty,491,502,9937147,10080,0
342,046+DarKness+Pokemon,489,478,9937147,10080,0
343,A209+PASHA,528,483,11283940,9898,0
344,tony2,490,474,4648719,10471,0
345,140+DarKness+Reality,485,475,9937147,10080,0
346,0126+I+Am+Become+Death,503,482,9798192,10094,0
347,0023,490,428,11291361,10711,0
348,Is+Unofficial+NAP+Dead,434,549,9632095,10223,1
349,0146+Lethal+Sleep+Zone,505,477,849098422,10445,0
350,0021+I+Am+Become+Death,509,487,9798192,10256,0
351,001,515,489,9220498,10000,0
352,0202+Lethal+Sleep+Zone,517,493,849098422,10445,0
353,002,516,486,9220498,10000,0
354,003,521,494,9220498,10000,0
355,0002+I+Am+Become+Death,512,498,9798192,10228,0
356,Your+worst+nightmare%3A%28,518,540,11482116,12130,0
357,095+%7C+Comeup,498,473,11456046,10261,0
358,0004+I+Am+Become+Death,516,488,9798192,10228,0
359,0431+Lethal+Sleep+Zone,517,502,849098422,10312,0
360,0003+I+Am+Become+Death,524,496,9798192,10256,0
361,0030,514,446,11291361,10711,0
362,0005+I+Am+Become+Death,522,501,9798192,10256,0
363,0001+I+Am+Become+Death,517,490,9798192,10260,0
364,0008+I+Am+Become+Death,517,488,9798192,10281,0
365,0427+Lethal+Sleep+Zone,512,505,849098422,10445,0
366,0177+Lethal+Sleep+Zone,542,487,849098422,10110,7
367,0007+I+Am+Become+Death,519,481,9798192,10260,0
368,0006+I+Am+Become+Death,514,486,9798192,10256,0
369,0039+I+Am+Become+Death,515,487,9798192,10571,0
370,Your+worst+nightmare%3A%28,538,569,11482116,12130,0
371,0034+I+Am+Become+Death,514,489,9798192,10461,0
372,0036+I+Am+Become+Death,520,491,9798192,10461,0
373,0283+Lethal+Sleep+Zone,524,491,849098422,10445,0
374,083+Kindergarten+behavior,473,427,11226250,10136,0
375,0303+Lethal+Sleep+Zone,520,501,849098422,10445,0
376,0293+Lethal+Sleep+Zone,518,486,849098422,10445,0
377,0121,525,473,11381205,10445,0
378,0292,579,515,848975395,10947,0
379,073.+Tentacruel,481,554,11498768,10287,7
380,0122,524,475,11381205,10445,0
381,0123,518,467,11381205,10445,0
382,0446+Lethal+Sleep+Zone,523,498,849098422,10445,0
383,222+Feminist+Society,574,487,10019075,1074,0
384,0432+Lethal+Sleep+Zone,521,503,849098422,10312,0
385,0433+Lethal+Sleep+Zone,530,504,849098422,10984,0
386,0076+I+Am+Become+Death,506,492,9798192,10154,0
387,Bard+091,539,552,7918853,9481,0
388,0084+I+Am+Become+Death,508,486,9798192,10154,0
389,0095+I+Am+Become+Death,513,498,9798192,10154,0
391,Noble,526,529,11541393,10000,0
395,Smoke,488,510,849063784,8839,0
398,0411+Lethal+Sleep+Zone,508,501,849098422,10445,0
399,E031,511,561,669261,10530,0
400,049,509,499,9220498,10000,0
401,0420+Lethal+Sleep+Zone,514,506,849098422,9912,0
403,Ittre+02,442,521,4000330,9599,0
404,ShY-120,421,495,10581480,9070,0
405,Qiyana,472,471,11469925,10214,8
408,0413+Lethal+Sleep+Zone,504,500,849098422,10445,0
409,A139+M.K.A.,533,478,11283940,10341,0
410,deep4,436,485,849083422,8857,0
411,037+DarKness+Rose,501,509,9937147,10080,0
412,0434+Lethal+Sleep+Zone,508,504,849098422,10445,0
413,040+%7C+Flawless,498,485,11456046,10261,0
414,0440+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,541,543,9022536,10947,0
415,043+%7C+Deletion,500,481,11456046,10261,0
416,047+DarKness+Yorktown,491,479,9937147,10080,0
417,016+%7C+Weak+Link,497,486,11456046,10261,0
418,Barbs+are+free,491,492,849063784,10080,0
419,044+%7C+Hamilton,499,482,11456046,10261,0
420,019+%7C+Sweet+Dreams,495,484,11456046,10261,0
421,0158+Lethal+Sleep+Zone,515,469,849098422,10445,0
422,MELTING+TIME+053,526,577,11361198,10162,0
423,0157+Lethal+Sleep+Zone,513,475,849098422,10312,0
424,0159+Lethal+Sleep+Zone,519,472,849098422,10312,0
425,0122+I+Am+Become+Death,502,484,9798192,10947,0
426,D065,465,509,669261,10530,0
427,Is+Unofficial+NAP+Dead,488,534,9632095,10223,7
428,0335+Lethal+Sleep+Zone,504,480,849098422,10445,0
429,0107+I+Am+Become+Death,504,486,9798192,10947,0
430,Angshouses+village+05+S,500,506,9220498,10947,0
431,0024,485,440,11291361,10711,0
432,The+Juicer+020,501,531,9924450,10607,4
433,0422+Lethal+Sleep+Zone,497,513,849098422,10445,0
434,Angshouses+village+09+S,495,502,9220498,10947,0
435,0059+I+Am+Become+Death,502,499,9798192,10228,0
436,0500+Lethal+Sleep+Zone,505,526,849098422,10445,0
437,Is+Unofficial+NAP+Dead,470,536,9632095,10223,8
438,060+%7C+Snake+Path,501,501,11456046,10261,0
439,055+%7C+Lag+Switch,494,492,11456046,10261,0
440,0364+Lethal+Sleep+Zone,510,480,849098422,10445,0
441,2.11,458,531,10102372,2366,0
442,tony2,476,471,4648719,7954,0
443,0214+Lethal+Sleep+Zone,511,477,849098422,10445,0
444,0174+Lethal+Sleep+Zone,501,472,849098422,10445,0
445,0215+Lethal+Sleep+Zone,512,475,849098422,11787,0
446,Fifa+World+Cup,446,532,2330233,10672,0
447,0497+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,563,496,9022536,10947,2
448,0143+Lethal+Sleep+Zone,515,468,849098422,10445,0
449,0097+Lethal+Sleep+Zone,516,479,849098422,10110,0
450,0101+Lethal+Sleep+Zone,511,478,849098422,10445,0
451,Barbarian+village,576,518,11541393,10196,0
452,Citadel+3,458,482,3600688,10471,0
453,0202+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,564,524,9022536,10681,6
454,0079+I+Am+Become+Death,509,483,9798192,10154,0
455,0210+Lethal+Sleep+Zone,509,476,849098422,10445,0
456,0106+Lethal+Sleep+Zone,535,486,849098422,10445,0
457,0407+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,566,504,9022536,11615,0
458,011+Feminist+Society,538,478,10019075,10053,0
459,0136+Lethal+Sleep+Zone,537,488,849098422,10445,0
460,0090+Lethal+Sleep+Zone,516,485,849098422,10110,0
461,0255+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,553,513,9022536,10711,0
462,0243,575,532,848975395,8152,0
463,0239+Lethal+Sleep+Zone,517,482,849098422,10445,0
464,0091+Lethal+Sleep+Zone,522,490,849098422,10445,0
465,004+%7C+Sniper,492,503,11456046,10261,0
466,SMILE+-+I+Am+Here,498,456,2356576,10586,0
467,005+DarKness+Nottingham,493,499,9937147,10080,0
468,004+DarKness+Lake,499,509,9937147,10080,0
469,001+DarKness+Manor,495,495,9937147,10080,0
470,S+015,530,459,9989947,9400,0
471,0060+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,564,509,9022536,10947,8
472,002+DarKness+Jungle,492,502,9937147,10080,0
473,003+DarKness+Factory,486,487,9937147,10080,0
474,056+%7C+Fell,497,490,11456046,10261,0
475,0263,544,531,848975395,11555,0
476,A049+M.K.A.,560,463,11283940,9914,8
477,0151+I+Am+Become+Death,500,483,9798192,10024,0
478,014+%7C+Least+Resistance,495,488,11456046,10261,0
479,121+%7C+Franks,493,500,11456046,9434,0
480,elp,435,453,848965356,10471,0
481,Feisty,491,506,11547458,8357,0
482,082+DarKness+Aries,487,495,9937147,10080,0
483,Mighty+Death+Pop,488,489,849063784,10080,0
484,Barbarian+village,477,544,11073800,9671,0
485,103+DarKness+Poseidon,492,479,9937147,10080,0
486,162+%7C+Brake+Failure,482,484,11456046,10261,0
487,017+DarKness+Ruthless,496,507,9937147,10080,0
488,I-AM-GROOT,480,449,1340513,10358,0
489,Zombieland+084,516,573,561464,10136,0
490,Annie,494,511,11469925,10214,0
491,Alpha,504,514,849085997,9801,0
492,Caitlyn,490,504,11469925,10214,0
493,0484+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,538,546,9022536,10947,0
494,Riddlebox,487,512,849063784,10080,0
495,Yellow+Submarine,484,499,849063784,10080,0
496,Moon+Cake,490,492,849063784,10080,0
497,Is+Unofficial+NAP+Dead,471,536,9632095,10223,0
498,0107,545,542,848975395,10213,2
499,The+One+True+Morty,489,496,849063784,10080,0
500,005+%7C+Nevermind,497,498,11456046,9785,0
501,012+DarKness+Pamela,501,505,9937147,10080,0
502,QM0003,431,526,7723898,7241,0
503,Graves,497,515,11469925,10214,0
504,Viking,493,498,11547458,9667,0
505,001+%7C+Ducky,496,497,11456046,10261,0
506,0135,515,476,11381205,10445,0
507,0042,505,424,11291361,10711,9
508,002+%7C+Yandhi,497,494,11456046,10261,0
509,003+%7C+Nuke+Diplomacy,493,494,11456046,10261,0
510,River,490,501,11547458,9522,0
511,076+%7C+Slime,498,480,11456046,10261,0
512,219+Feminist+Society,573,486,10019075,10463,4
513,River+City,491,498,11547458,9483,0
514,Leela,485,496,849063784,10080,0
515,Just+passing,478,508,849103407,3600,0
516,Is+Unofficial+NAP+Dead,473,571,9632095,9720,0
517,0230+%2A%2A%2AHail+to+the+Mayhem%2A%2A%2A,570,518,9022536,10947,0
518,D110,475,516,669261,10530,0
519,Bvanzett+003,473,503,957014,10947,0
520,075+%7C+Big+Boy,492,495,11456046,10261,0
521,Fifa+World+Cup,434,543,2330233,10672,0
522,161.Take+The+Bullets+Away,453,447,9914195,9878,0
523,087+%7C+Kick+About,495,487,11456046,10261,0
524,082+%7C+Spray+n+Pray,501,502,11456046,10261,0
525,A+Big+Fat+Schleeb,480,499,849063784,10080,0
526,Barbarian+village,495,554,10777942,7548,0
527,D055,443,500,669261,10530,4
528,016+DarKness+Athens,483,492,9937147,10080,0
529,065+%7C+Kittens,477,497,11456046,10261,0
530,Combi,486,510,849063784,10080,0
531,A118+M.K.A.,549,442,11283940,9906,0
532,Crisis,482,520,849063784,10080,0
533,Majick,482,507,849063784,10080,0
534,006+DarKness+Dubz,501,519,9937147,10080,0
535,Fifa+World+Cup,439,534,2330233,10672,0
536,Akshan,498,528,11469925,10214,0
537,008+DarKness+Skyscraper,503,521,9937147,10080,0
538,001,510,542,3188556,9073,0
539,0311+Lethal+Sleep+Zone,530,498,849098422,10445,0
540,012,495,527,849103407,7749,7
541,Veterans+Retreat,513,535,849085997,9801,0
542,003,516,547,3188556,9716,0
543,Incoming+ODD,511,540,8341605,10115,0
544,Is+Unofficial+NAP+Dead,464,527,9632095,10223,0
545,MELTING+TIME+039,526,512,11361198,10162,8
546,Incoming+ODD,514,533,8341605,9769,0
547,Incoming+ODD,507,537,8341605,9974,0
